"IdCompra","Fecha","IdProducto","Cantidad","Precio","IdProveedor"
11518,"2020-12-25",42926,4,55.6,4
11519,"2020-12-25",42927,3,64.72,7
11520,"2020-12-25",42929,4,222.44,13
11521,"2020-12-25",42930,3,98.92,9
11522,"2020-12-25",42931,8,199.78,9
11523,"2020-12-25",42853,8,443.01,4
11524,"2020-12-25",42870,7,124.7,6
11525,"2020-12-25",42899,1,157.45,8
11526,"2020-12-25",42900,4,191.93,8
11527,"2020-12-25",42901,8,138.72,4
11528,"2020-12-25",42928,2,82.43,13
11529,"2020-12-25",42932,2,109.92,5
11530,"2020-12-25",42973,4,83.08,6
11531,"2020-12-25",42974,5,131.36,7
11532,"2020-12-25",42975,6,143.62,4
11533,"2020-12-25",42976,5,143.89,1
11534,"2020-12-25",42977,5,72.95,4
11535,"2020-12-25",42978,6,88.29,10
11536,"2020-12-25",42979,2,81.24,10
11537,"2020-12-25",42980,1,71.67,3
11538,"2020-12-25",42981,3,35.55,9
11539,"2020-12-25",42982,4,9.4,6
