"IdVenta","Fecha","Fecha_Entrega","IdCanal","IdCliente","IdSucursal","IdEmpleado","IdProducto","Precio","Cantidad"
47108,"2020-11-17","2020-11-19",1,1284,3,3001168,42904,135.0,2
47109,"2020-11-17","2020-11-21",1,3271,5,5001310,42790,762.96,2
47110,"2020-11-17","2020-11-18",2,1824,6,6001962,42861,542.0,2
47111,"2020-11-17","2020-11-22",2,157,7,7001759,42861,542.0,3
47112,"2020-11-17","2020-11-24",2,1822,7,7001966,42919,654.0,2
47113,"2020-11-17","2020-11-20",2,1138,7,7001696,42933,1154.0,2
47114,"2020-11-17","2020-11-25",2,1394,8,8002806,42763,2118.38,3
47115,"2020-11-17","2020-11-24",2,527,10,10002468,43013,354.0,3
47116,"2020-11-17","2020-11-27",2,353,10,10002779,42994,579.0,2
47117,"2020-11-17","2020-11-20",2,2172,10,10002411,42812,376.64,2
47118,"2020-11-17","2020-11-20",1,2791,10,10002157,43042,1121.0,2
47119,"2020-11-17","2020-11-23",2,306,11,11002059,42824,584.76,2
47120,"2020-11-17","2020-11-22",3,698,11,11002337,42840,353.32,3
47121,"2020-11-17","2020-11-19",2,2980,11,11002532,42997,485.0,1
47122,"2020-11-17","2020-11-19",1,977,12,12002427,42986,354.0,2
47123,"2020-11-17","2020-11-19",2,1636,12,12002614,42788,421.96,2
47124,"2020-11-17","2020-11-27",2,513,17,17003558,42893,515.0,2
47125,"2020-11-17","2020-11-21",3,441,19,19003195,42771,2554.2,2
47126,"2020-11-17","2020-11-18",2,2934,19,19003250,43032,953.0,2
47127,"2020-11-17","2020-11-26",2,1192,21,21003300,43042,1121.0,2
47128,"2020-11-17","2020-11-22",2,2452,21,21003099,43028,942.0,3
47129,"2020-11-17","2020-11-24",2,703,22,22003576,42795,543.18,2
47130,"2020-11-17","2020-11-20",2,2735,22,22003071,42817,813.12,2
47131,"2020-11-17","2020-11-25",2,286,23,23003700,42938,2679.0,3
47132,"2020-11-17","2020-11-24",2,1058,24,24003743,42897,515.0,3
47133,"2020-11-17","2020-11-27",2,58,24,24003855,42878,560.0,2
47134,"2020-11-17","2020-11-20",2,437,24,24003816,42979,113.0,2
47135,"2020-11-17","2020-11-19",2,3249,25,25003478,43010,387.0,1
47136,"2020-11-17","2020-11-23",2,2938,25,25003622,42990,353.0,2
47137,"2020-11-17","2020-11-22",2,141,25,25003875,43006,519.0,3
47138,"2020-11-17","2020-11-19",2,556,26,26003032,42873,560.0,2
47139,"2020-11-17","2020-11-19",2,2357,26,26003193,42966,3415.0,2
47140,"2020-11-17","2020-11-27",1,1459,27,27003175,42772,6569.86,2
47141,"2020-11-17","2020-11-21",1,1011,29,29003836,42949,2015.0,2
47142,"2020-11-17","2020-11-26",1,627,31,31003545,42947,2974.0,2
47155,"2020-11-18","2020-11-25",2,912,13,13001657,42961,2867.0,2
47156,"2020-11-18","2020-11-21",1,2685,1,1001725,42872,560.0,3
47157,"2020-11-18","2020-11-28",2,2685,14,14001291,42963,2355.0,3
47158,"2020-11-18","2020-11-23",2,2709,14,14001152,42797,4845.5,2
47159,"2020-11-18","2020-11-21",2,956,2,2001290,42884,498.0,2
47160,"2020-11-18","2020-11-20",2,2709,15,15001794,42892,515.0,2
47161,"2020-11-18","2020-11-22",2,705,15,15001656,42817,813.12,2
47162,"2020-11-18","2020-11-22",2,524,4,4001360,42955,2366.0,2
47163,"2020-11-18","2020-11-25",1,655,6,6001509,42877,560.0,2
47164,"2020-11-18","2020-11-23",1,2058,9,9002212,42821,653.62,2
47165,"2020-11-18","2020-11-21",2,1169,9,9002988,42799,1536.04,2
47166,"2020-11-18","2020-11-22",2,1075,11,11002243,43027,461.0,2
47167,"2020-11-18","2020-11-22",2,857,17,17003558,42882,498.0,2
47168,"2020-11-18","2020-11-25",2,274,20,20003485,42796,457.82,2
47169,"2020-11-18","2020-11-21",2,86,22,22003071,42800,1642.74,3
47170,"2020-11-19","2020-11-28",2,2096,1,1001284,43002,414.0,2
47171,"2020-11-19","2020-11-26",2,2125,1,1001725,42830,486.42,2
47172,"2020-11-19","2020-11-25",2,1796,1,1001725,42983,354.0,2
47173,"2020-11-19","2020-11-24",3,403,14,14001154,42981,52.0,2
47174,"2020-11-19","2020-11-26",3,367,14,14001932,42757,1784.42,1
47175,"2020-11-19","2020-11-21",2,2101,2,2001079,42771,2554.2,3
47176,"2020-11-19","2020-11-24",3,2301,2,2001675,42870,178.0,1
47177,"2020-11-19","2020-11-24",1,1242,2,2001368,42785,1597.42,1
47178,"2020-11-19","2020-11-25",2,395,2,2001908,42840,353.32,3
47179,"2020-11-19","2020-11-27",1,1250,15,15001724,42923,753.0,2
47180,"2020-11-19","2020-11-24",2,2902,15,15001558,43006,519.0,1
47181,"2020-11-19","2020-11-26",2,2880,15,15001923,42973,123.0,2
47182,"2020-11-19","2020-11-26",1,1788,15,15001906,42831,369.6,2
47183,"2020-11-19","2020-11-24",2,1605,15,15001906,42783,2452.34,3
47184,"2020-11-19","2020-11-29",1,2251,3,3001792,42976,216.0,3
47185,"2020-11-19","2020-11-23",2,1319,3,3001792,42920,789.0,1
47186,"2020-11-19","2020-11-22",2,2909,3,3001167,42842,353.32,2
47187,"2020-11-19","2020-11-25",1,2870,3,3001977,42845,823.24,1
47188,"2020-11-19","2020-11-27",1,1943,3,3001168,42768,1923.68,2
47189,"2020-11-19","2020-11-22",1,1467,3,3001815,43022,422.0,1
47190,"2020-11-19","2020-11-24",2,1720,3,3001168,42853,727.0,2
47191,"2020-11-19","2020-11-22",2,2253,4,4001556,42822,816.86,1
47192,"2020-11-19","2020-11-24",1,1045,3,3001012,43001,625.0,2
47193,"2020-11-19","2020-11-24",2,597,4,4001333,43006,519.0,2
47194,"2020-11-19","2020-11-23",2,2818,4,4001933,43012,510.0,2
47195,"2020-11-19","2020-11-22",2,32,4,4001574,43020,562.0,3
47196,"2020-11-19","2020-11-22",1,3306,4,4001574,42777,2557.5,2
47197,"2020-11-19","2020-11-21",1,1027,5,5001758,42933,1154.0,3
47198,"2020-11-19","2020-11-27",2,1336,5,5001310,42770,3597.22,3
47199,"2020-11-19","2020-11-23",2,3131,5,5001310,42858,505.0,3
47200,"2020-11-19","2020-11-25",2,2119,6,6001793,42781,2098.8,1
47201,"2020-11-18","2020-11-28",3,86,23,23003537,42899,199.0,3
47202,"2020-11-18","2020-11-23",2,1277,23,23003603,43024,508.0,2
47203,"2020-11-18","2020-11-21",2,288,23,23003119,43010,387.0,2
47204,"2020-11-18","2020-11-20",2,1277,25,25003916,42828,906.18,2
47205,"2020-11-18","2020-11-22",1,2563,25,25003287,42943,2190.0,2
47206,"2020-11-18","2020-11-22",2,1266,27,27003175,42790,762.96,2
47207,"2020-11-18","2020-11-25",2,2997,30,30003346,43003,442.0,2
47217,"2020-11-19","2020-11-23",2,1056,6,6001969,43024,508.0,1
47218,"2020-11-19","2020-11-28",3,1289,7,7001055,42924,625.0,2
47219,"2020-11-19","2020-11-26",2,109,7,7001759,42942,2749.0,2
47220,"2020-11-19","2020-11-25",2,840,7,7001055,42812,376.64,2
47221,"2020-11-19","2020-11-24",2,2948,8,8001370,42903,269.0,1
47222,"2020-11-19","2020-11-21",1,1301,9,9002212,42987,456.0,3
47223,"2020-11-19","2020-11-24",3,1499,9,9002768,42985,1456.0,1
47224,"2020-11-19","2020-11-24",2,3009,9,9002212,42908,1478.0,1
47225,"2020-11-19","2020-11-23",2,2674,9,9002486,42929,321.0,3
47226,"2020-11-19","2020-11-23",2,1483,10,10002557,42971,2762.0,3
47227,"2020-11-19","2020-11-25",3,761,10,10002468,42947,2974.0,3
47228,"2020-11-19","2020-11-24",2,1786,10,10002411,42916,1356.0,2
47229,"2020-11-19","2020-11-27",2,3035,10,10002557,43027,461.0,2
47230,"2020-11-19","2020-11-29",2,678,12,12002869,42810,1282.82,3
47231,"2020-11-19","2020-11-23",1,1788,11,11002191,43037,1137.0,1
47232,"2020-11-19","2020-11-27",2,823,12,12002786,42901,196.0,2
47233,"2020-11-19","2020-11-22",2,164,12,12002599,42864,199.0,1
47234,"2020-11-19","2020-11-24",2,1257,12,12002786,42978,112.0,2
47235,"2020-11-19","2020-11-22",2,1079,17,17003172,42947,2974.0,1
47236,"2020-11-19","2020-11-24",2,1617,17,17003917,42843,684.2,2
47237,"2020-11-19","2020-11-24",2,1560,17,17003619,42848,1588.0,2
47238,"2020-11-19","2020-11-22",2,1160,17,17003111,42866,199.0,3
47239,"2020-11-19","2020-11-22",3,1201,18,18003502,43007,407.0,2
47240,"2020-11-19","2020-11-21",2,358,18,18003421,42771,2554.2,3
47241,"2020-11-19","2020-11-27",1,100,18,18003421,42907,456.0,3
47242,"2020-11-19","2020-11-25",1,104,19,19003685,42922,741.0,1
47243,"2020-11-19","2020-11-23",2,458,20,20003874,42967,3365.0,1
47244,"2020-11-19","2020-11-28",2,1641,21,21003339,42766,7011.62,2
47245,"2020-11-19","2020-11-26",2,388,21,21003303,42784,1748.78,2
47246,"2020-11-19","2020-11-26",2,3073,23,23003346,42827,512.38,1
47247,"2020-11-19","2020-11-21",2,1651,23,23003054,42841,353.32,3
47248,"2020-11-19","2020-11-24",2,1439,23,23003603,42839,353.32,1
47249,"2020-11-19","2020-11-23",2,1331,24,24003855,42879,560.0,3
47250,"2020-11-19","2020-11-23",2,190,24,24003595,42828,906.18,3
47251,"2020-11-19","2020-11-25",1,2875,24,24003743,42796,457.82,3
47252,"2020-11-19","2020-11-24",3,984,24,24003433,42765,1938.42,2
47253,"2020-11-19","2020-11-24",2,1049,25,25003622,42773,8703.64,1
47254,"2020-11-19","2020-11-26",2,900,25,25003905,43031,1191.0,2
47255,"2020-11-19","2020-11-26",1,2629,25,25003599,42889,515.0,2
47256,"2020-11-19","2020-11-24",1,3387,25,25003599,42849,1542.0,3
47257,"2020-11-19","2020-11-29",2,73,25,25003728,42941,2971.0,3
47258,"2020-11-19","2020-11-22",2,1032,26,26003032,42904,135.0,2
47259,"2020-11-19","2020-11-25",2,481,26,26003118,42907,456.0,1
47260,"2020-11-19","2020-11-27",1,1386,26,26003032,43028,942.0,2
47261,"2020-11-19","2020-11-22",2,2371,26,26003812,42991,438.0,1
47262,"2020-11-19","2020-11-24",2,3217,26,26003193,42822,816.86,2
47263,"2020-11-19","2020-11-22",3,79,26,26003714,42783,2452.34,1
47264,"2020-11-19","2020-11-24",2,816,26,26003671,42772,6569.86,2
47265,"2020-11-19","2020-11-24",2,2852,26,26003875,42975,215.0,2
47266,"2020-11-19","2020-11-23",2,1786,27,27003562,42783,2452.34,2
47267,"2020-11-19","2020-11-22",2,2802,26,26003671,42989,413.0,3
47268,"2020-11-19","2020-11-22",1,1234,29,29003877,42940,2162.0,2
47269,"2020-11-19","2020-11-21",2,735,29,29003578,42902,258.0,3
47270,"2020-11-19","2020-11-27",2,2787,29,29003578,43030,1175.0,3
47271,"2020-11-19","2020-11-23",3,432,29,29003836,42920,789.0,3
47272,"2020-11-19","2020-11-25",1,363,29,29003022,43041,779.0,1
47273,"2020-11-19","2020-11-23",2,2655,30,30003429,42795,543.18,1
47313,"2020-11-20","2020-11-24",1,525,1,1001517,42956,2093.0,2
47314,"2020-11-20","2020-11-28",1,2694,1,1001725,42924,625.0,2
47315,"2020-11-20","2020-11-28",2,2734,1,1001977,43040,757.0,3
47316,"2020-11-20","2020-11-22",2,977,1,1001968,42943,2190.0,2
47317,"2020-11-20","2020-11-27",2,1794,14,14001428,42903,269.0,1
47318,"2020-11-20","2020-11-22",2,377,2,2001290,42834,818.84,2
47319,"2020-11-20","2020-11-27",2,18,15,15001949,43011,387.0,2
47320,"2020-11-20","2020-11-29",2,2067,3,3001950,42766,7011.62,1
47321,"2020-11-20","2020-11-23",2,2249,3,3001292,42782,3373.92,3
47322,"2020-11-20","2020-11-25",2,3041,3,3001292,42772,6569.86,3
47323,"2020-11-20","2020-11-26",2,3095,3,3001950,42861,542.0,2
47324,"2020-11-20","2020-11-29",2,1875,3,3001068,43040,757.0,3
47325,"2020-11-20","2020-11-22",1,876,4,4001301,43027,461.0,2
47326,"2020-11-20","2020-11-30",2,2067,4,4001574,42846,2846.58,1
47327,"2020-11-20","2020-11-30",2,661,4,4001360,43017,358.0,2
47328,"2020-11-20","2020-11-22",2,1554,4,4001510,42957,2789.0,2
47329,"2020-11-20","2020-11-25",1,2228,5,5001169,42927,91.0,3
47330,"2020-11-20","2020-11-23",2,462,6,6001509,43038,1163.0,3
47331,"2020-11-20","2020-11-22",2,3063,16,16001673,42829,906.18,1
47332,"2020-11-20","2020-11-24",2,571,16,16001302,42831,369.6,2
47333,"2020-11-20","2020-11-28",3,1910,7,7001696,42892,515.0,2
47334,"2020-11-20","2020-11-28",2,2003,7,7001354,43008,389.0,1
47335,"2020-11-20","2020-11-22",3,556,7,7001075,42818,1907.62,2
47336,"2020-11-20","2020-11-27",2,814,7,7001369,42766,7011.62,2
47337,"2020-11-20","2020-11-27",2,1444,7,7001080,42767,3485.68,1
47338,"2020-11-20","2020-11-22",1,906,9,9002486,42989,413.0,2
47339,"2020-11-20","2020-11-27",2,1456,11,11002580,42883,498.0,2
47340,"2020-11-20","2020-11-29",1,552,11,11002337,42929,321.0,1
47341,"2020-11-20","2020-11-23",2,814,11,11002784,42945,3210.0,3
47342,"2020-11-20","2020-11-25",2,592,12,12002896,43028,942.0,3
47344,"2020-11-20","2020-11-22",2,1575,17,17003172,42902,258.0,2
47345,"2020-11-20","2020-11-30",3,552,17,17003681,43004,373.0,1
47346,"2020-11-20","2020-11-25",3,889,18,18003859,42810,1282.82,3
47347,"2020-11-20","2020-11-23",1,1403,20,20003485,42921,756.0,3
47348,"2020-11-20","2020-11-22",2,1164,20,20003186,42797,4845.5,1
47349,"2020-11-20","2020-11-24",2,528,21,21003849,42799,1536.04,2
47350,"2020-11-20","2020-11-28",2,324,22,22003071,42767,3485.68,2
47351,"2020-11-20","2020-11-28",2,1023,22,22003430,42891,515.0,3
47352,"2020-11-20","2020-11-27",2,69,22,22003643,42944,3686.0,2
47353,"2020-11-20","2020-11-27",2,2937,22,22003979,42945,3210.0,1
47354,"2020-11-20","2020-11-22",2,2953,23,23003119,42876,560.0,2
47355,"2020-11-20","2020-11-27",2,160,25,25003478,42762,2106.06,2
47356,"2020-11-20","2020-11-26",2,586,25,25003728,42777,2557.5,3
47357,"2020-11-20","2020-11-29",2,1734,25,25003110,42812,376.64,1
47358,"2020-11-20","2020-11-23",2,65,26,26003144,42921,756.0,3
47359,"2020-11-20","2020-11-25",2,1817,26,26003975,43004,373.0,3
47360,"2020-11-20","2020-11-26",2,251,26,26003193,42992,570.0,2
47361,"2020-11-20","2020-11-29",2,1703,26,26003230,42888,498.0,3
47362,"2020-11-20","2020-11-22",3,2702,26,26003714,42774,6048.9,2
47363,"2020-11-20","2020-11-30",1,1728,27,27003796,42977,111.0,1
47364,"2020-11-20","2020-11-22",3,2674,27,27003796,42801,2802.8,2
47365,"2020-11-20","2020-11-25",2,43,27,27003667,42969,3839.0,3
47366,"2020-11-20","2020-11-23",2,305,30,30003600,42789,218.02,3
47367,"2020-11-20","2020-11-22",1,245,31,31003043,42964,2824.0,1
47376,"2020-11-21","2020-11-27",2,1544,13,13001516,42858,505.0,2
47377,"2020-11-21","2020-11-26",3,104,1,1001695,42914,1489.0,3
47378,"2020-11-21","2020-11-26",2,600,14,14001816,42840,353.32,1
47379,"2020-11-21","2020-11-27",2,698,14,14001531,42940,2162.0,2
47380,"2020-11-21","2020-11-30",2,3254,14,14001152,42849,1542.0,3
47381,"2020-11-21","2020-11-23",2,717,2,2001290,42929,321.0,3
47382,"2020-11-21","2020-11-27",1,58,2,2001960,42801,2802.8,3
47383,"2020-11-21","2020-11-27",1,1301,15,15001794,43018,437.0,3
47384,"2020-11-21","2020-11-25",2,681,15,15001558,42780,4028.86,10
47385,"2020-11-21","2020-11-23",2,486,3,3001976,42783,2452.34,2
47386,"2020-11-21","2020-12-01",2,3035,3,3001815,43000,374.0,1
47387,"2020-11-21","2020-12-01",2,219,5,5001300,42941,2971.0,3
47388,"2020-11-21","2020-11-24",2,1719,5,5001300,42898,515.0,2
47389,"2020-11-21","2020-11-27",2,1258,5,5001557,42859,610.0,1
47390,"2020-11-21","2020-12-01",2,86,6,6001361,42815,599.5,2
47391,"2020-11-21","2020-11-29",2,1810,6,6001725,43027,461.0,2
47392,"2020-11-21","2020-11-24",2,3280,6,6001967,42942,2749.0,2
47393,"2020-11-21","2020-11-29",2,2319,6,6001426,42783,2452.34,3
47394,"2020-11-21","2020-11-27",3,138,6,6001962,43018,437.0,2
47395,"2020-11-21","2020-11-26",2,363,16,16001518,42783,2452.34,3
47396,"2020-11-21","2020-11-26",2,61,7,7001354,43000,374.0,1
47397,"2020-11-21","2020-11-27",2,141,8,8001370,42817,813.12,2
47398,"2020-11-21","2020-11-30",3,2245,8,8002806,42896,515.0,3
47399,"2020-11-21","2020-11-27",1,805,8,8001677,42842,353.32,2
47400,"2020-11-21","2020-11-30",1,869,9,9002212,42812,376.64,3
47401,"2020-11-21","2020-11-23",2,2687,9,9002988,42791,258.28,3
47402,"2020-11-21","2020-11-27",1,1651,10,10002120,42892,515.0,3
47403,"2020-11-21","2020-11-25",3,1514,10,10002120,42945,3210.0,1
47404,"2020-11-21","2020-11-23",2,5,12,12002427,42948,2786.0,2
47405,"2020-11-21","2020-11-25",2,3394,12,12002599,43027,461.0,3
47406,"2020-11-21","2020-11-23",2,3080,17,17003167,42843,684.2,1
47407,"2020-11-21","2020-12-01",2,659,18,18003481,42811,2559.92,3
47408,"2020-11-21","2020-11-24",2,968,18,18003481,42760,1637.24,2
47409,"2020-11-21","2020-11-27",2,3218,18,18003481,43012,510.0,1
47410,"2020-11-21","2020-11-29",3,1434,19,19003195,42901,196.0,2
47411,"2020-11-21","2020-11-24",2,1379,20,20003663,42909,1500.0,2
47412,"2020-11-21","2020-11-29",2,1603,20,20003141,42948,2786.0,3
47413,"2020-11-21","2020-11-26",2,2669,22,22003430,42881,498.0,1
47414,"2020-11-21","2020-11-29",3,21,23,23003346,42755,1079.32,2
47415,"2020-11-21","2020-11-30",2,765,23,23003810,42770,3597.22,3
47416,"2020-11-21","2020-11-30",2,338,23,23003603,42981,52.0,3
47417,"2020-11-21","2020-11-27",3,3198,24,24003855,42852,152.0,3
47418,"2020-11-21","2020-11-25",2,2965,24,24003603,42835,818.84,1
47419,"2020-11-21","2020-11-23",2,774,26,26003032,42838,897.38,2
47420,"2020-11-21","2020-11-25",2,183,26,26003875,43010,387.0,3
47421,"2020-11-21","2020-12-01",1,1739,26,26003875,42853,727.0,1
47422,"2020-11-21","2020-11-23",2,201,29,29003578,42822,816.86,1
47423,"2020-11-21","2020-12-01",2,1730,29,29003212,42959,4141.0,2
47424,"2020-11-21","2020-11-29",1,156,29,29003561,42787,1366.42,2
47425,"2020-11-21","2020-11-24",1,267,30,30003346,42795,543.18,2
47426,"2020-11-21","2020-11-29",1,370,30,30003864,42842,353.32,3
47427,"2020-11-21","2020-11-27",2,203,30,30003773,42778,2807.64,2
47439,"2020-11-23","2020-11-29",3,120,14,14001076,43039,815.0,2
47440,"2020-11-23","2020-11-27",2,1469,15,15001656,42937,2458.0,2
47441,"2020-11-23","2020-11-29",2,1260,5,5001557,42819,860.42,1
47442,"2020-11-23","2020-11-25",2,1036,6,6001967,42830,486.42,2
47443,"2020-11-23","2020-12-02",1,1461,6,6001426,42890,515.0,2
47444,"2020-11-23","2020-11-29",2,389,7,7001354,42966,3415.0,2
47445,"2020-11-23","2020-12-02",2,1383,10,10002468,43033,1182.0,2
47446,"2020-11-23","2020-11-25",3,334,10,10002411,42828,906.18,2
47447,"2020-11-23","2020-11-27",1,170,11,11002467,42857,542.0,2
47448,"2020-11-23","2020-11-29",2,3243,18,18003481,43022,422.0,1
47449,"2020-11-23","2020-11-25",2,383,19,19003390,43033,1182.0,2
47450,"2020-11-23","2020-12-02",2,1605,20,20003663,42810,1282.82,2
47451,"2020-11-23","2020-12-02",2,2740,24,24003743,42957,2789.0,2
47452,"2020-11-23","2020-11-25",2,2800,24,24003816,43035,1159.0,2
47453,"2020-11-23","2020-11-27",2,2847,25,25003916,42773,8703.64,2
47454,"2020-11-23","2020-11-25",2,949,29,29003371,42961,2867.0,2
47470,"2020-11-24","2020-11-28",1,1221,13,13001658,42986,354.0,2
47471,"2020-11-24","2020-11-27",2,1121,14,14001428,42789,218.02,3
47472,"2020-11-24","2020-11-25",3,2828,14,14001294,42968,3445.0,1
47473,"2020-11-24","2020-11-30",2,1999,2,2001153,42790,762.96,2
47474,"2020-11-24","2020-11-29",2,2991,2,2001368,42983,354.0,3
47475,"2020-11-24","2020-12-03",2,1261,15,15001656,42903,269.0,2
47476,"2020-11-24","2020-11-26",2,2668,15,15001906,42789,218.02,1
47477,"2020-11-24","2020-11-25",1,1342,3,3001292,42903,269.0,3
47478,"2020-11-24","2020-11-27",2,1166,4,4001556,42952,3978.0,1
47479,"2020-11-24","2020-11-28",1,85,5,5001300,42950,2603.0,3
47480,"2020-11-24","2020-12-01",2,1321,6,6001793,43001,625.0,1
47481,"2020-11-24","2020-11-28",2,2892,16,16001352,42893,515.0,2
47482,"2020-11-24","2020-11-25",2,1917,8,8001677,42971,2762.0,1
47483,"2020-11-24","2020-11-30",2,1797,9,9002075,42991,438.0,2
47484,"2020-11-24","2020-12-03",2,2951,11,11002467,42816,1254.88,2
47485,"2020-11-24","2020-11-26",2,3227,11,11002097,42993,507.0,1
47486,"2020-11-24","2020-11-25",1,27,11,11002532,42816,1254.88,3
47487,"2020-11-24","2020-12-01",2,542,19,19003390,42922,741.0,1
47488,"2020-11-24","2020-11-27",2,1793,22,22003979,42912,1654.0,3
47489,"2020-11-24","2020-11-25",2,585,23,23003708,42893,515.0,1
47490,"2020-11-24","2020-11-30",1,1415,24,24003595,43006,519.0,2
47491,"2020-11-24","2020-11-29",2,1571,25,25003478,43001,625.0,3
47492,"2020-11-24","2020-11-25",2,2467,25,25003599,43025,550.0,3
47493,"2020-11-24","2020-12-03",2,1146,26,26003230,42910,1502.0,2
47494,"2020-11-24","2020-11-27",3,3245,26,26003822,42780,4028.86,1
47495,"2020-11-24","2020-11-28",2,3070,29,29003022,42879,560.0,3
47496,"2020-11-24","2020-12-01",3,2807,29,29003371,42837,430.32,1
47497,"2020-11-24","2020-11-30",2,1498,30,30003429,42812,376.64,1
47498,"2020-11-24","2020-11-28",2,385,31,31003842,42851,137.0,2
47501,"2020-11-25","2020-12-05",2,2311,3,3001292,42892,515.0,2
47502,"2020-11-25","2020-12-03",2,450,3,3001950,42950,2603.0,2
47503,"2020-11-25","2020-12-01",2,1543,3,3001815,42944,3686.0,2
47504,"2020-11-25","2020-11-28",1,1016,11,11002097,42827,512.38,2
47505,"2020-11-25","2020-12-05",2,1558,11,11002532,42821,653.62,2
47506,"2020-11-25","2020-12-03",3,1400,11,11002191,42879,560.0,2
47507,"2020-11-25","2020-12-01",2,136,12,12002599,42873,560.0,2
47508,"2020-11-25","2020-11-28",1,651,25,25003599,42849,1542.0,2
47509,"2020-11-25","2020-12-05",2,1537,25,25003599,43033,1182.0,2
47510,"2020-11-25","2020-12-03",2,234,25,25003728,42800,1642.74,2
47511,"2020-11-25","2020-12-01",2,2547,26,26003118,42794,305.36,2
47516,"2020-11-26","2020-12-03",2,2332,8,8002630,42946,2173.0,2
47517,"2020-11-26","2020-12-03",3,210,24,24003751,42981,52.0,2
47519,"2020-11-27","2020-12-04",2,2862,13,13001658,42860,587.0,2
47520,"2020-11-27","2020-12-03",2,1973,1,1001674,42979,113.0,2
47522,"2020-11-27","2020-12-01",2,1334,2,2001961,42966,3415.0,2
47523,"2020-11-27","2020-11-29",2,1675,2,2001961,43006,519.0,2
47524,"2020-11-27","2020-11-30",2,1126,3,3001977,42813,377.96,1
47525,"2020-11-27","2020-12-01",2,2335,3,3001976,42848,1588.0,2
47526,"2020-11-27","2020-12-06",1,1824,5,5001310,42791,258.28,2
47527,"2020-11-27","2020-12-03",1,639,16,16001334,42897,515.0,2
47528,"2020-11-27","2020-12-01",3,95,9,9002768,42888,498.0,2
47529,"2020-11-27","2020-11-29",2,303,9,9002768,42928,123.0,2
47530,"2020-11-27","2020-11-30",2,656,12,12002869,43018,437.0,1
47531,"2020-11-27","2020-12-01",2,493,12,12002786,42762,2106.06,2
47532,"2020-11-27","2020-12-06",2,2934,18,18003421,43004,373.0,2
47533,"2020-11-27","2020-12-04",2,1868,21,21003849,42883,498.0,2
47534,"2020-11-27","2020-12-03",2,1227,21,21003363,42816,1254.88,2
47535,"2020-11-27","2020-12-03",2,2623,22,22003842,42994,579.0,1
47536,"2020-11-27","2020-12-01",2,2732,23,23003603,42795,543.18,2
47537,"2020-11-27","2020-11-29",2,3001,23,23003603,42843,684.2,2
47538,"2020-11-27","2020-12-01",2,1784,26,26003032,42972,2741.0,2
47539,"2020-11-27","2020-12-04",2,1233,29,29003561,42977,111.0,2
47540,"2020-11-27","2020-12-04",2,3004,31,31003842,42963,2355.0,2
47550,"2020-11-28","2020-12-04",1,177,13,13001330,42795,543.18,2
47551,"2020-11-28","2020-12-04",2,310,13,13001078,42888,498.0,1
